Sample Time,Throttle Position [%],Fuel Consumption Rate [L/h],Engine Speed [RPM],Oil Filter Differential Pressure [kPa],Engine Oil Pressure [kPa],Boost Pressure [kPa],Right Exhaust Temperature [Deg. C],Left Exhaust Temperature [Deg. C],Engine Coolant Temperature [Deg. C],Engine Load Factor [%],Battery Voltage [volts],Fuel Pressure [kPa],Total Fuel [L],Fuel Filter Differential Pressure [kPa],Engine Run Hours [Hrs],Latitude [Degrees],Longitude [Degrees],Event Status Description,Altitude [ft],Run Status,Diagnostic Status Description,Ground Speed [km/h],Heading [Degrees]
9/3/2020 21:00,80,283.45,1792,74,424.5,140.5,568,-2147483648,89,60,25.5,363,3245460.064,2,,,,,,,,,
9/3/2020 22:00,80,274.9,1804.5,73,429,143.5,570,-2147483648,86,58,25.5,364,3245733.56,0.5,,,,,,,,,
9/3/2020 23:00,78.8,276.1,1793,72,430,135.5,569,-2147483648,86,57,25.5,365.5,3246006.583,1,,,,,,,,,
9/3/2020 23:33,,,,,,,,,,,,,,,20321.9607,-23.62286,-42.93459,Low Engine Coolant Level,,,,,
9/4/2020 0:00,80.8,282.5,1795.5,73,430.5,140.5,564,-2147483648,87,60,25.5,364,3246281.498,0,,,,,,,,,
9/4/2020 0:38,,,,,,,,,,,,,,,20323.05404,-23.82063,-42.84729,Low Engine Coolant Level,,,,,
9/4/2020 1:00,80.4,275.4,1806,73,427,137.5,567,-2147483648,88,56,25.5,370.5,3246545.53,0.5,,,,,,,,,
9/4/2020 2:00,80,266.95,1797.5,73.5,430,125,567,-2147483648,87,55,25.5,371,3246818.08,0.5,,,,,,,,,
9/4/2020 2:10,,,,,,,,,,,,,,,20324.58293,-24.09798,-42.7365,Low Engine Coolant Level,,,,,
9/4/2020 2:28,,,,,,,,,,,,,,,20324.87404,-24.14926,-42.71376,,78.74016,,,,
9/4/2020 3:00,80,304.5,1791.5,74.5,422,150.5,582,-2147483648,90,62,25.5,356.5,3247107.19,1.5,,,,,,,,,
9/4/2020 4:00,82,304.1,1803.5,74,421,149,582,-2147483648,90,64,25.5,358.5,3247407.184,1,,,,,,,,,
9/4/2020 4:01,,,,,,,,,,,,,,,20326.42515,-24.42981,-42.57947,Low Engine Coolant Level,,,,,
9/4/2020 5:01,80.4,309.35,1791.5,74,423.5,157,581,-2147483648,90,65,25.5,353.5,3247696.295,1,,,,,,,,,
9/4/2020 5:40,,,,,,,,,,,,,,,20328.07626,-24.73916,-42.43349,Low Engine Coolant Level,,,,,
9/4/2020 6:01,81.2,274.3,1799,75,442.5,125,570,-2147483648,86,59,25.5,370,3247986.825,0,,,,,,,,,
9/4/2020 7:01,76.4,97.5,1801,69.5,472.5,16.5,300,-2147483648,77,25,26,414.5,3248199.281,2,,,,,,,,,
9/4/2020 8:01,77.6,103.55,1804.5,69.5,470,15.5,326,-2147483648,77,25,25.5,413.5,3248310.951,1.5,,,,,,,,,
9/4/2020 9:01,77.6,105.7,1802.5,70,469.5,21.5,330,-2147483648,77,26,25.5,412.5,3248424.513,5.5,,,,,,,,,
9/4/2020 10:01,78,119.6,1802.5,70,468,24,318,-2147483648,78,28,26,410,3248535.236,1,,,,,,,,,
9/4/2020 11:01,78,112.2,1804.5,70,470,19.5,328,-2147483648,77,27,26,410,3248647.852,3,,,,,,,,,
9/4/2020 12:01,75.6,92.4,1792,69.5,470.5,18,289,-2147483648,77,23,25.5,417.5,3248764.254,1.5,,,,,,,,,
9/4/2020 13:01,76,85.85,1793,68.5,472,10.5,282,-2147483648,77,23,26,415.5,3248859.362,6,,,,,,,,,
9/4/2020 14:01,78,87.75,1803.5,69,473,11.5,278,-2147483648,77,23,26,417.5,3248953.051,7,,,,,,,,,
9/4/2020 15:01,78,210.9,1794,74,447.5,84,536,-2147483648,85,45,25.5,381,3249103.048,3.5,,,,,,,,,
9/4/2020 16:01,78,204,1790.5,73,450,67,527,-2147483648,83,44,25.5,387,3249299.416,3,,,,,,,,,
9/4/2020 17:01,78.8,200.35,1800,74,452.5,71,523,-2147483648,84,43,25.5,388,3249505.248,2.5,,,,,,,,,
9/4/2020 17:59,,,,,,,,,,,,,,,20340.40294,-24.42912,-42.66718,Low Engine Coolant Level,,,,,
9/4/2020 18:01,78.4,191.2,1798,73.5,453.5,65,521,-2147483648,84,42,25.5,392.5,3249708.714,1.5,,,,,,,,,
9/4/2020 19:01,78,127.55,1800,70.5,469,22,333,-2147483648,78,29,25.5,407,3249878.584,3.5,,,,,,,,,
9/4/2020 19:55,,,,,,,,,,,,,,,20342.33405,-24.30058,-42.71498,Low Engine Coolant Level,,,,,
9/4/2020 20:01,77.6,100.8,1807.5,69.5,472,16,290,-2147483648,77,25,25.5,412,3249990.727,2,,,,,,,,,
9/4/2020 21:01,75.6,103.3,1793,69.5,470,21.5,302,-2147483648,78,25,25.5,411,3250084.889,3,,,,,,,,,
9/4/2020 22:01,76.8,110.1,1798,70,468,23,326,-2147483648,78,27,26,412,3250192.773,4,,,,,,,,,
9/4/2020 23:01,77.2,92.05,1801,69.5,473,15,285,-2147483648,77,24,25.5,416,3250291.193,1,,,,,,,,,
9/5/2020 0:01,78.4,89.9,1806,70,472,15,288,-2147483648,77,23,26,417.5,3250382.516,2,,,,,,,,,
9/5/2020 1:01,78,98.35,1803.5,69.5,472,17.5,290,-2147483648,77,25,26,414,3250478.571,2.5,,,,,,,,,
9/5/2020 2:01,76.8,89.3,1796.5,69,472.5,13,284,-2147483648,77,23,25.5,417.5,3250574.153,0.5,,,,,,,,,
9/5/2020 2:28,,,,,,,,,,,,,,,20348.87406,-24.30089,-42.71481,,72.17848,,,,
9/5/2020 3:01,76,91.2,1795,69.5,472.5,16.5,276,-2147483648,76,23,25.5,414,3250667.842,2.5,,,,,,,,,
9/5/2020 4:01,77.2,87.75,1798,69,473,11,282,-2147483648,76,23,26,414,3250759.638,3.5,,,,,,,,,
9/5/2020 5:01,76.8,77.9,1798,69,472.5,13.5,282,-2147483648,77,22,26,416,3250847.649,2.5,,,,,,,,,
9/5/2020 6:01,77.2,89.65,1798,69,472.5,14.5,278,-2147483648,76,23,25.5,416,3250938.499,3,,,,,,,,,
9/5/2020 7:01,76.8,93.7,1797.5,69.5,472,18,282,-2147483648,77,24,25.5,416.5,3251029.822,1.5,,,,,,,,,
9/5/2020 8:01,77.6,100,1799,69,472,17.5,279,-2147483648,77,25,26,414.5,3251122.091,3,,,,,,,,,
9/5/2020 9:01,77.2,90.75,1801,69.5,472.5,14.5,279,-2147483648,77,24,26,414.5,3251210.575,3,,,,,,,,,
9/5/2020 10:01,77.2,92.65,1801,69.5,472,15.5,280,-2147483648,77,24,25.5,415,3251301.898,3.5,,,,,,,,,
9/5/2020 11:01,76.8,95.95,1801.5,69,472,12.5,294,-2147483648,77,24,26,413.5,3251395.114,2.5,,,,,,,,,
9/5/2020 12:01,77.6,86.35,1801.5,69.5,472.5,16.5,280,-2147483648,77,23,26,415.5,3251487.383,3.5,,,,,,,,,
9/5/2020 13:01,76.8,98.1,1799,69.5,472,14,289,-2147483648,77,24,26,414,3251579.652,3,,,,,,,,,
9/5/2020 14:01,78,139.55,1797.5,71,464,31,408,-2147483648,80,32,25.5,403.5,3251679.966,3.5,,,,,,,,,
9/5/2020 14:10,,,,,,,,,,,,,,,20360.58962,-24.29918,-42.7726,Low Engine Coolant Level,,,,,
9/5/2020 15:01,78,142.75,1804.5,71.5,463.5,29.5,411,-2147483648,80,31,25.5,403,3251833.275,3,,,,,,,,,
9/5/2020 16:01,77.2,149.15,1799,71.5,462,35.5,404,-2147483648,80,33,25.5,402.5,3251984.218,3,,,,,,,,,
9/5/2020 16:13,,,,,,,,,,,,,,,20362.63629,-24.30944,-43.12411,Low Engine Coolant Level,,,,,
9/5/2020 17:01,76.4,163.3,1786,71,462,32,403,-2147483648,80,36,25.5,396.5,3252135.161,2.5,,,,,,,,,
9/5/2020 17:36,,,,,,,,,,,,,,,20364.01851,-24.3289,-43.35942,Low Engine Coolant Level,,,,,
9/5/2020 18:01,79.2,146.2,1808.5,71.5,461.5,31.5,405,-2147483648,80,32,25.5,403.5,3252286.578,2.5,,,,,,,,,
9/5/2020 18:44,,,,,,,,,,,,,,,20365.14074,-24.3448,-43.55003,Low Engine Coolant Level,,,,,
9/5/2020 19:01,78,159.7,1794,72,464,36,420,-2147483648,80,35,26,401,3252439.887,2.5,,,,,,,,,
9/5/2020 20:01,78,153.65,1798,71.5,462.5,33,416,-2147483648,79,33,26,403,3252597.455,2.5,,,,,,,,,
9/5/2020 20:58,,,,,,,,,,,,,,,20367.38296,-24.34985,-43.93465,Low Engine Coolant Level,,,,,
9/5/2020 21:01,78.4,160.1,1800,71.5,462.5,35.5,416,-2147483648,80,35,25.5,402,3252755.969,2.5,,,,,,,,,
9/5/2020 22:01,77.6,161.6,1795,71.5,463,39.5,413,-2147483648,79,36,25.5,399.5,3252914.009,5,,,,,,,,,
9/5/2020 22:29,,,,,,,,,,,,,,,20368.8963,-24.35164,-44.18909,Low Engine Coolant Level,,,,,
9/5/2020 23:01,76.4,165.3,1791.5,71.5,462,34.5,424,-2147483648,80,36,25.5,396,3253072.523,3,,,,,,,,,
9/5/2020 23:44,,,,,,,,,,,,,,,20370.14963,-24.35951,-44.38524,Low Engine Coolant Level,,,,,
9/6/2020 0:01,76.8,110.1,1796.5,69,471.5,20.5,303,-2147483648,77,26,26,408.5,3253205.959,3.5,,,,,,,,,
9/6/2020 1:01,76.4,95.35,1795,69.5,473,14.5,282,-2147483648,77,24,26,412,3253300.594,3.5,,,,,,,,,
9/6/2020 1:12,,,,,,,,,,,,,,,20371.60963,-24.35341,-44.3835,Low Engine Coolant Level,,,,,
9/6/2020 2:01,76.4,79.55,1795.5,69,474,14.5,277,-2147483648,76,23,26,414.5,3253391.444,2.5,,,,,,,,,
9/6/2020 2:28,,,,,,,,,,,,,,,20372.8763,-24.35359,-44.38353,,95.14436,,,,
9/6/2020 2:36,,,,,,,,,,,,,,,20373.01408,-24.35357,-44.38353,Low Engine Coolant Level,,,,,
9/6/2020 3:01,76,85.25,1794,69,472.5,15,280,-2147483648,76,23,25.5,414.5,3253481.348,2.5,,,,,,,,,
9/6/2020 3:56,,,,,,,,,,,,,,,20374.34963,-24.35354,-44.38353,Low Engine Coolant Level,,,,,
9/6/2020 4:01,77.2,75.15,1803.5,69,473,11,282,-2147483648,76,21,25.5,418.5,3253568.412,2.5,,,,,,,,,
9/6/2020 5:01,78.4,163.15,1803.5,71.5,462.5,37.5,426,-2147483648,80,35,25.5,399,3253703.267,4,,,,,,,,,
9/6/2020 6:01,78,121.5,1803.5,70.5,467,23.5,358,-2147483648,78,28,26,409.5,3253861.308,2.5,,,,,,,,,
9/6/2020 6:27,,,,,,,,,,,,,,,20376.87408,-24.59975,-44.62401,Low Engine Coolant Level,,,,,
9/6/2020 7:01,77.6,141.9,1800,71,466,34,383,-2147483648,79,32,25.5,402.5,3254000.422,2.5,,,,,,,,,
9/6/2020 7:49,,,,,,,,,,,,,,,20378.23852,-24.76838,-44.77565,Low Engine Coolant Level,,,,,
9/6/2020 8:01,78,130.85,1801,70,468,26,353,-2147483648,78,30,25.5,407.5,3254135.75,2.5,,,,,,,,,
9/6/2020 8:58,,,,,,,,,,,,,,,20379.38075,-24.90224,-44.9012,Low Engine Coolant Level,,,,,
9/6/2020 9:01,77.2,137.85,1796.5,71,465.5,32.5,376,-2147483648,79,31,25.5,403,3254262.562,3.5,,,,,,,,,
9/6/2020 10:01,76.8,135.15,1792,71,465,31,386,-2147483648,78,31,25.5,406,3254400.256,3,,,,,,,,,
9/6/2020 10:18,,,,,,,,,,,,,,,20380.72075,-25.06485,-45.05795,Low Engine Coolant Level,,,,,
9/6/2020 11:01,78.8,134.65,1802.5,71,468,25,345,-2147483648,78,30,26,407,3254537.477,2.5,,,,,,,,,
9/6/2020 11:21,,,,,,,,,,,,,,,20381.76075,-25.18674,-45.17755,Low Engine Coolant Level,,,,,
9/6/2020 12:01,78,88.85,1805,69.5,472,16,280,-2147483648,77,23,26,419.5,3254666.181,1.5,,,,,,,,,
9/6/2020 13:01,79.2,98.35,1810.5,70,471.5,17,285,-2147483648,77,25,26,416.5,3254765.548,3.5,,,,,,,,,
9/6/2020 13:05,,,,,,,,,,,,,,,20383.50075,-25.26658,-45.25337,Low Engine Coolant Level,,,,,
9/6/2020 14:01,76.8,91.2,1797.5,69.5,472.5,18,288,-2147483648,76,24,26,415.5,3254864.915,3,,,,,,,,,
9/6/2020 15:01,77.2,98.1,1798,70,471.5,14,283,-2147483648,77,24,25.5,415,3254962.389,4,,,,,,,,,
9/6/2020 15:05,,,,,,,,,,,,,,,20385.50298,-25.26657,-45.25327,Low Engine Coolant Level,,,,,
9/6/2020 16:01,76.8,89.3,1799,70,472,15,297,-2147483648,77,23,25.5,414,3255058.917,3,,,,,,,,,
9/6/2020 16:29,,,,,,,,,,,,,,,20386.89631,-25.26659,-45.25327,Low Engine Coolant Level,,,,,
9/6/2020 17:01,76.8,90.95,1798,69.5,473,13,289,-2147483648,77,24,26,414,3255154.499,3.5,,,,,,,,,
9/6/2020 18:01,78,91.8,1807.5,69.5,472,11,284,-2147483648,77,23,26,415.5,3255245.349,3,,,,,,,,,
9/6/2020 18:19,,,,,,,,,,,,,,,20388.74076,-25.26656,-45.2533,Low Engine Coolant Level,,,,,
9/6/2020 19:01,77.2,90.5,1801.5,69,473,15.5,277,-2147483648,77,23,26,414,3255338.565,3,,,,,,,,,
9/6/2020 20:01,80.4,269.45,1795.5,74,427,127.5,566,-2147483648,88,54,25.5,369.5,3255560.484,1,,,,,,,,,
9/6/2020 20:43,,,,,,,,,,,,,,,20391.12965,-25.06179,-45.02834,Low Engine Coolant Level,,,,,
9/6/2020 21:01,79.6,279.4,1798,74,423.5,140,576,-2147483648,88,57,25.5,362,3255836.819,0.5,,,,,,,,,
9/6/2020 22:01,79.2,320.5,1792,75,421,164.5,585,-2147483648,89,66,25.5,342,3256122.618,3.5,,,,,,,,,
9/6/2020 23:01,80.4,294.05,1795,75,422.5,148.5,585,-2147483648,89,61,25.5,354,3256422.611,1.5,,,,,,,,,
9/6/2020 23:34,,,,,,,,,,,,,,,20393.9852,-24.62722,-44.63766,Low Engine Coolant Level,,,,,
9/7/2020 0:01,80,286.05,1801.5,75,423,141.5,576,-2147483648,89,59,25.5,356,3256722.605,1.5,,,,,,,,,
9/7/2020 0:46,,,,,,,,,,,,,,,20395.17632,-24.43825,-44.47049,Low Engine Coolant Level,,,,,
9/7/2020 1:01,80,286.2,1796.5,74,426,146.5,574,-2147483648,88,59,25.5,357.5,3257006.984,1.5,,,,,,,,,
9/7/2020 1:50,,,,,,,,,,,,,,,20396.24965,-24.26823,-44.31573,Low Engine Coolant Level,,,,,
9/7/2020 2:01,79.2,267.8,1797.5,73.5,432.5,128.5,565,-2147483648,87,54,25.5,363.5,3257288.524,2,,,,,,,,,
9/7/2020 2:28,,,,,,,,,,,,,,,20396.87854,-24.17788,-44.21535,,78.74016,,,,
9/7/2020 3:01,80,260.55,1811,75.5,445,124.5,564,-2147483648,86,52,25.5,368.5,3257545.932,2.5,,,,,,,,,
9/7/2020 4:01,80,216.85,1801.5,73.5,451.5,80.5,533,-2147483648,84,47,25.5,384,3257802.393,2.5,,,,,,,,,
9/7/2020 5:01,78.4,209.1,1797.5,74,452.5,83.5,529,-2147483648,84,45,25.5,381.5,3258016.269,4,,,,,,,,,
9/7/2020 5:08,,,,,,,,,,,,,,,20399.55632,-23.78825,-43.80754,Low Engine Coolant Level,,,,,
9/7/2020 6:01,78.8,197.6,1800,73,454.5,68,525,-2147483648,83,43,25.5,389.5,3258226.832,4.5,,,,,,,,,
9/7/2020 6:20,,,,,,,,,,,,,,,20400.74299,-23.61172,-43.63823,Low Engine Coolant Level,,,,,
9/7/2020 7:01,79.2,205.9,1801.5,73,455,71.5,513,-2147483648,83,44,25.5,387.5,3258432.191,4,,,,,,,,,
9/7/2020 8:01,78.8,207.2,1794,73,455,66.5,512,-2147483648,83,45,25.5,388.5,3258628.086,3,,,,,,,,,
9/7/2020 8:05,,,,,,,,,,,,,,,20402.50521,-23.34706,-43.39328,Low Engine Coolant Level,,,,,
9/7/2020 9:02,78.4,206.5,1802.5,73.5,454,69,513,-2147483648,82,44,25.5,387,3258829.659,4,,,,,,,,,
9/7/2020 9:25,,,,,,,,,,,,,,,20403.83632,-23.15912,-43.19608,Low Engine Coolant Level,,,,,
9/7/2020 10:02,78.8,195.6,1801,73,455,62.5,518,-2147483648,83,42,25.5,392,3259030.759,3.5,,,,,,,,,
9/7/2020 11:02,77.6,100.8,1798,70,470,19.5,343,-2147483648,77,25,25.5,413.5,3259212.458,3,,,,,,,,,
9/7/2020 12:02,77.2,95.35,1799,69.5,473,14,275,-2147483648,77,24,25.5,415,3259311.825,4.5,,,,,,,,,
9/7/2020 13:02,76.4,95.1,1795,69.5,473,12.5,290,-2147483648,77,24,25.5,413.5,3259401.729,3,,,,,,,,,
9/7/2020 14:02,77.2,112.2,1800,70,470,19,323,-2147483648,78,27,26,408.5,3259495.418,4,,,,,,,,,
9/7/2020 15:02,77.2,104.85,1801.5,70.5,469,17,305,-2147483648,77,26,25.5,410,3259605.668,4.5,,,,,,,,,
9/7/2020 16:02,77.2,106.75,1800,70,470,19.5,303,-2147483648,77,26,26,410.5,3259712.606,4,,,,,,,,,
9/7/2020 17:02,77.6,102.5,1802.5,70,470,20.5,300,-2147483648,77,26,25.5,413.5,3259815.758,3.5,,,,,,,,,
9/7/2020 18:02,77.6,110.1,1801.5,70.5,467.5,21.5,312,-2147483648,79,27,25.5,409,3259926.008,4.5,,,,,,,,,
9/7/2020 19:02,77.6,115.55,1801,70,468,23,322,-2147483648,78,27,25.5,408.5,3260038.624,3.5,,,,,,,,,
9/7/2020 20:02,77.6,105.95,1801,70,469.5,21.5,308,-2147483648,78,26,26,410.5,3260152.66,3.5,,,,,,,,,
9/7/2020 21:02,77.6,111.75,1801.5,70.5,468.5,17.5,316,-2147483648,78,26,25.5,408,3260265.749,4.5,,,,,,,,,
9/7/2020 22:02,77.6,108.4,1801.5,70.5,469,20,314,-2147483648,78,27,25.5,410.5,3260373.633,4.5,,,,,,,,,
9/7/2020 23:02,77.6,110.9,1801,70.5,468.5,23.5,315,-2147483648,78,27,25.5,409.5,3260485.303,3.5,,,,,,,,,
9/8/2020 0:02,77.6,112,1801.5,70.5,468.5,21.5,315,-2147483648,78,27,25.5,408,3260596.499,5,,,,,,,,,
9/8/2020 1:02,77.6,113.9,1801,70.5,469,20,314,-2147483648,78,27,26,410.5,3260707.695,4,,,,,,,,,
9/8/2020 2:02,77.6,110.9,1802.5,70,469,20.5,315,-2147483648,78,27,25.5,408.5,3260818.892,4.5,,,,,,,,,
9/8/2020 2:28,,,,,,,,,,,,,,,20420.87856,-22.89236,-43.21327,,68.89764,,,,
9/8/2020 3:02,77.6,112.8,1801,70.5,468.5,19,319,-2147483648,78,27,25.5,410.5,3260926.776,4,,,,,,,,,
9/8/2020 4:02,77.6,113.4,1801.5,70,469,23,315,-2147483648,78,27,26,409,3261038.919,4.5,,,,,,,,,
9/8/2020 5:02,77.6,100.6,1800,69.5,471.5,17,282,-2147483648,77,25,25.5,411,3261137.813,5.5,,,,,,,,,
9/8/2020 6:02,79.6,182.9,1804.5,72.5,459,54.5,480,-2147483648,82,40,25.5,393.5,3261254.214,5,,,,,,,,,
9/8/2020 6:17,,,,,,,,,,,,,,,20424.70078,-22.97074,-43.13637,Low Engine Coolant Level,,,,,
9/8/2020 7:02,78.4,215.05,1803.5,74,442,103,556,-2147483648,86,46,25.5,377,3261480.392,3.5,,,,,,,,,
9/8/2020 7:39,,,,,,,,,,,,,,,20426.0719,-23.23515,-43.08234,Low Engine Coolant Level,,,,,
9/8/2020 8:02,79.6,253.55,1789.5,73,440.5,107.5,542,-2147483648,85,54,25.5,374.5,3261715.088,3,,,,,,,,,
9/8/2020 8:46,,,,,,,,,,,,,,,20427.18523,-23.45246,-43.05159,Low Engine Coolant Level,,,,,
9/8/2020 9:02,78.8,215.05,1795.5,74.5,446.5,97,545,-2147483648,84,47,25.5,380,3261948.364,3.5,,,,,,,,,
9/8/2020 10:02,80,246.9,1798,76,441.5,117,561,-2147483648,87,53,25.5,373,3262188.264,2.5,,,,,,,,,
9/8/2020 10:07,,,,,,,,,,,,,,,20428.52745,-23.71748,-43.04424,Low Engine Coolant Level,,,,,
9/8/2020 11:02,78.8,281.55,1794,74,427,132.5,563,-2147483648,87,59,25.5,354.5,3262450.404,2.5,,,,,,,,,
9/8/2020 11:07,,,,,,,,,,,,,,,20429.52745,-23.91264,-43.0287,Low Engine Coolant Level,,,,,
9/8/2020 11:21,,,,,,,,,,,,,,,20429.7719,-23.95975,-43.01878,Inlet Air Restriction Warning,,,,,
9/8/2020 11:21,,,,,,,,,,,,,,,20429.7719,-23.95969,-43.01878,Air Filter Restriction Derate,,,,,
9/8/2020 12:02,81.2,282.75,1811,74.5,425.5,147.5,574,-2147483648,88,59,25.5,357.5,3262721.06,2.5,,,,,,,,,
9/8/2020 13:02,79.6,293.8,1795,74,425.5,135.5,573,-2147483648,88,61,25.5,356.5,3263008.278,0,,,,,,,,,
9/8/2020 13:32,,,,,,,,,,,,,,,20431.94301,-24.39033,-42.96088,Low Engine Coolant Level,,,,,
9/8/2020 14:02,80,238.95,1804.5,73,431.5,116,566,-2147483648,86,50,25.5,372.5,3263286.506,2.5,,,,,,,,,
9/8/2020 15:02,80.4,283.1,1795.5,74,425.5,132.5,576,-2147483648,88,59,25.5,361.5,3263566.153,0.5,,,,,,,,,
9/8/2020 15:23,,,,,,,,,,,,,,,20433.80746,-24.7661,-42.92926,Low Engine Coolant Level,,,,,
9/8/2020 16:02,78.4,243.9,1778,75,445.5,102,569,-2147483648,86,54,25.5,371.5,3263817.883,3,,,,,,,,,
9/8/2020 16:26,,,,,,,,,,,,,,,20434.84301,-24.97164,-42.91014,Low Engine Coolant Level,,,,,
9/8/2020 17:02,80,273.25,1798,73,431.5,127.5,562,-2147483648,86,58,25.5,360.5,3264081.915,2,,,,,,,,,
9/8/2020 17:57,,,,,,,,,,,,,,,20436.36079,-25.1967,-42.88033,Low Engine Coolant Level,,,,,
9/8/2020 18:02,77.6,121.85,1801.5,71,468,25.5,345,-2147483648,79,28,25.5,406.5,3264271.659,1,,,,,,,,,
9/8/2020 19:02,76.4,89.65,1796.5,69,473.5,14,282,-2147483648,77,24,26,414.5,3264375.758,2.5,,,,,,,,,
9/8/2020 19:24,,,,,,,,,,,,,,,20437.82079,-25.20425,-42.87953,Low Engine Coolant Level,,,,,
9/8/2020 20:02,76.4,94.75,1795.5,69.5,473.5,14.5,280,-2147483648,77,25,25.5,413,3264468.5,3,,,,,,,,,
9/8/2020 20:45,,,,,,,,,,,,,,,20439.17191,-25.20418,-42.87955,Low Engine Coolant Level,,,,,
9/8/2020 21:02,75.6,76.25,1792,70,472,17.5,288,-2147483648,77,22,26,415,3264558.404,3.5,,,,,,,,,
9/8/2020 22:00,,,,,,,,,,,,,,,20440.40969,-25.20429,-42.87953,Low Engine Coolant Level,,,,,
9/8/2020 22:02,76.8,90.15,1798,69.5,473,14.5,280,-2147483648,76,24,25.5,416,3264651.146,2,,,,,,,,,
9/8/2020 23:02,79.2,200.35,1801.5,74,451,70.5,526,-2147483648,84,45,25.5,389.5,3264803.982,4,,,,,,,,,
9/8/2020 23:05,,,,,,,,,,,,,,,20441.49413,-25.25006,-42.82921,Low Engine Coolant Level,,,,,
9/9/2020 0:02,78,86.55,1811,72,460.5,21,337,-2147483648,81,24,26,413.5,3265005.555,4.5,,,,,,,,,
9/9/2020 0:46,,,,,,,,,,,,,,,20443.1808,-25.31833,-42.70811,Low Engine Coolant Level,,,,,
9/9/2020 1:02,77.6,131.1,1790.5,70.5,468,23.5,318,-2147483648,78,31,26,406,3265099.244,3,,,,,,,,,
9/9/2020 2:02,77.2,100.6,1800,70,469.5,19,310,-2147483648,78,25,26,413.5,3265209.967,3.5,,,,,,,,,
9/9/2020 2:28,,,,,,,,,,,,,,,20444.8808,-25.31316,-42.70743,,62.33596,,,,
9/9/2020 3:02,77.6,100,1804.5,70.5,470,14.5,308,-2147483648,78,24,25.5,410.5,3265320.218,4,,,,,,,,,
9/9/2020 3:47,,,,,,,,,,,,,,,20446.20525,-25.31158,-42.70724,Low Engine Coolant Level,,,,,
9/9/2020 4:02,78,117.2,1800,70,470,18,307,-2147483648,78,27,25.5,413.5,3265429.521,3,,,,,,,,,
9/9/2020 4:52,,,,,,,,,,,,,,,20447.29191,-25.31036,-42.70709,Low Engine Coolant Level,,,,,
9/9/2020 5:02,77.2,108.2,1798,70,469.5,22,316,-2147483648,77,27,25.5,412,3265537.879,3.5,,,,,,,,,
9/9/2020 6:02,76.8,106.3,1798,70,470.5,18,306,-2147483648,77,26,25.5,412.5,3265641.031,3.5,,,,,,,,,
9/9/2020 6:13,,,,,,,,,,,,,,,20448.62969,-25.30849,-42.70682,Low Engine Coolant Level,,,,,
9/9/2020 7:02,77.6,96.45,1806,70,471,18.5,301,-2147483648,77,24,26,416,3265747.969,3,,,,,,,,,
9/9/2020 8:02,78,114.7,1802.5,70.5,467.5,25.5,344,-2147483648,78,27,26,412.5,3265858.692,2,,,,,,,,,
9/9/2020 9:02,78,98.55,1806,70,471.5,19.5,299,-2147483648,77,25,26,413.5,3265967.523,4,,,,,,,,,
9/9/2020 10:02,77.6,110.7,1803.5,70,470,21,305,-2147483648,77,27,25.5,410,3266072.095,3,,,,,,,,,
9/9/2020 11:02,76.4,107.6,1795,70,470,19,294,-2147483648,77,26,25.5,412,3266179.979,3.5,,,,,,,,,
9/9/2020 12:02,77.2,90.15,1799,69.5,472,15,282,-2147483648,77,23,25.5,415,3266271.775,3.5,,,,,,,,,
9/9/2020 13:02,77.6,94.55,1800,70,472,12,284,-2147483648,77,24,25.5,415,3266363.571,3,,,,,,,,,
9/9/2020 14:02,78,93.7,1802.5,69.5,473,17.5,275,-2147483648,76,25,25.5,414.5,3266455.367,4.5,,,,,,,,,
9/9/2020 15:02,77.6,86.55,1802.5,69.5,473,15.5,284,-2147483648,77,23,26,415,3266543.851,4,,,,,,,,,
9/9/2020 16:02,76.8,92.05,1799,69,471.5,13.5,280,-2147483648,77,24,25.5,413.5,3266635.174,4,,,,,,,,,
9/9/2020 17:02,76.8,89.65,1800,70,472,12.5,288,-2147483648,77,23,25.5,414,3266726.971,3.5,,,,,,,,,
9/9/2020 18:02,77.6,94.75,1802.5,70,472,12,288,-2147483648,77,25,26,413,3266820.186,3,,,,,,,,,
9/9/2020 19:02,77.6,88.45,1804.5,69.5,471.5,10.5,284,-2147483648,77,23,26,414,3266908.197,4.5,,,,,,,,,
9/9/2020 20:02,77.6,96.45,1801,70,472,16.5,282,-2147483648,77,24,25.5,413,3266999.993,3.5,,,,,,,,,
9/9/2020 21:02,78.4,95.6,1808.5,70,472,13,280,-2147483648,76,24,25.5,412,3267090.843,5,,,,,,,,,
9/9/2020 22:02,76.4,93.45,1795,70,472.5,15.5,278,-2147483648,76,24,25.5,412.5,3267181.693,4,,,,,,,,,
9/9/2020 23:02,78,87.4,1801,69.5,473,12,267,-2147483648,76,23,26,414.5,3267272.07,4.5,,,,,,,,,
